id,datum,kraj,disciplina,mesto,zaostanek
2820,16-01-2011,Wengen,Slalom,24,18.60
2820,14-01-2011,Wengen,Super Combined,10,15.92
2820,09-01-2011,Adelboden,Slalom,DNF1,
2820,08-01-2011,Adelboden,Giant Slalom,17,4.91
2820,06-01-2011,Zagreb,Slalom,DNQ1,
2820,19-12-2010,Alta Badia,Giant Slalom,5,7.44
2820,12-12-2010,Val d'Isere,Slalom,7,7.98
2820,11-12-2010,Val d'Isere,Giant Slalom,22,23.44
2820,05-12-2010,Beaver Creek,Giant Slalom,16,12.91
2820,04-12-2010,Beaver Creek,Super G,30,28.84
2820,28-11-2010,Lake Louise,Super G,41,28.25
2820,27-11-2010,Lake Louise,Downhill,33,32.70
2820,14-11-2010,Levi,Slalom,13,14.24
2820,12-03-2010,Garmisch Partenkirchen,Giant Slalom,DNF2,
2820,31-01-2010,Kranjska Gora,Slalom,DNQ1,
2820,30-01-2010,Kranjska Gora,Giant Slalom,15,13.73
2820,29-01-2010,Kranjska Gora,Giant Slalom,24,21.69
2820,26-01-2010,Schladming,Slalom,DNQ1,
2820,24-01-2010,Kitzbuehel,Combined,8,35.46
2820,24-01-2010,Kitzbuehel,Slalom,DNQ1,
2820,23-01-2010,Kitzbuehel,Downhill,52,58.14
2820,17-01-2010,Wengen,Slalom,DNQ1,
2820,15-01-2010,Wengen,Super Combined,7,11.53
2820,10-01-2010,Adelboden,Slalom,15,13.68
2820,06-01-2010,Zagreb,Slalom,DNF1,
2820,21-12-2009,Alta Badia,Slalom,DNQ1,
2820,20-12-2009,Alta Badia,Giant Slalom,12,16.44
2820,13-12-2009,Val d'Isere,Giant Slalom,DNQ1,
2820,11-12-2009,Val d'Isere,Super Combined,DNS2,
2820,06-12-2009,Beaver Creek,Giant Slalom,20,15.43
2820,04-12-2009,Beaver Creek,Super Combined,DNF2,
2820,29-11-2009,Lake Louise,Super G,DNF1,
2820,28-11-2009,Lake Louise,Downhill,55,36.62
2820,15-11-2009,Levi,Slalom,DNQ1,
2820,25-10-2009,Soelden,Giant Slalom,24,25.01
2820,27-01-2009,Schladming,Slalom,DNS1,
2820,13-01-2008,Wengen,Downhill,DNS1,
2820,12-01-2008,Wengen,Slalom,DNQ1,
2820,11-01-2008,Wengen,Super Combined,26,161.94
2820,06-01-2008,Adelboden,Slalom,16,11.53
2820,05-01-2008,Adelboden,Giant Slalom,DNQ1,
2820,17-12-2007,La Villa - Alta Badia,Slalom,18,20.24
2820,16-12-2007,La Villa - Alta Badia,Giant Slalom,DNQ1,
2820,15-12-2007,Val Gardena-Groeden,Downhill,DNS1,
2820,09-12-2007,Bad Kleinkirchheim,Slalom,DNF1,
2820,03-12-2007,"Beaver Creek, CO",Super G,42,33.40
2820,02-12-2007,"Beaver Creek, CO",Giant Slalom,DNQ1,
2820,30-11-2007,"Beaver Creek, CO",Downhill,33,30.39
2820,29-11-2007,"Beaver Creek, CO",Super Combined,3,8.07
2820,25-11-2007,"Lake Louise, AB",Super G,DNF1,
2820,24-11-2007,"Lake Louise, AB",Downhill,44,28.11
2820,11-11-2007,Reiteralm,Slalom,DNQ1,
2820,28-10-2007,Soelden,Giant Slalom,DNF1,
2820,09-03-2007,Kvitfjell,Super Combined,33,236.01
2820,04-03-2007,Kranjska Gora,Slalom,DNQ2,
2820,03-03-2007,Kranjska Gora,Giant Slalom,DNQ2,
2820,25-02-2007,Garmisch-Partenkirchen,Slalom,DNQ1,
2820,30-01-2007,Schladming,Slalom,DNQ1,
2820,28-01-2007,Kitzbuehel,Slalom,DNQ1,
2820,27-01-2007,Kitzbuehel,Slalom,DNF1,
2820,20-01-2007,Val d'Isere,Downhill,51,55.80
2820,14-01-2007,Wengen,Super Combined,31,28.47
2820,13-01-2007,Wengen,Downhill,DNS1,
2820,07-01-2007,Adelboden,Slalom,11,7.27
2820,06-01-2007,Adelboden,Giant Slalom,DNQ1,
2820,17-12-2006,Alta Badia,Giant Slalom,DNQ1,
2820,10-12-2006,Reiteralm,Super Combined,25,21.72
2820,03-12-2006,"Beaver Creek, CO",Slalom,DNF1,
2820,02-12-2006,"Beaver Creek, CO",Giant Slalom,DNQ1,
2820,30-11-2006,"Beaver Creek, CO",Super Combined,6,7.73
2820,26-11-2006,"Lake Louise, AB",Super G,DNF1,
2820,25-11-2006,"Lake Louise, AB",Downhill,DSQ1,
2820,12-11-2006,Levi,Slalom,DNQ1,
2820,11-03-2006,Shigakogen,Slalom,DNQ2,
2820,10-03-2006,Shigakogen,Slalom,DNF1,
2820,05-03-2006,Yongpyong,Giant Slalom,DNF1,
2820,04-03-2006,Yongpyong,Giant Slalom,DNQ1,
2820,03-02-2006,Chamonix,Super Combined,19,
2820,13-01-2006,Wengen,Super Combined,21,
2820,07-01-2006,Adelboden,Giant Slalom,DNQ1,
2820,21-12-2005,Kranjska Gora,Giant Slalom,DSQ2,
2820,18-12-2005,Alta Badia,Giant Slalom,DNF1,
2820,11-12-2005,Val d'Isere,Super Combined,20,
2820,10-12-2005,Val d'Isere,Downhill,63,60.53
2820,04-12-2005,"Beaver Creek, CO",Slalom,DNF1,
2820,03-12-2005,"Beaver Creek, CO",Giant Slalom,DSQ1,
2820,23-10-2005,Soelden,Giant Slalom,DNF1,
2820,27-02-2005,Kranjska Gora,Slalom,DNQ2,
2820,26-02-2005,Kranjska Gora,Giant Slalom,DNQ2,
2820,23-01-2005,Kitzbuehel,Slalom,DNF1,
2820,11-01-2005,Adelboden,Giant Slalom,DNF1,
2820,22-12-2004,Flachau,Slalom,DNQ1,
2820,21-12-2004,Flachau,Giant Slalom,DNQ2,
2820,19-12-2004,Alta Badia,Giant Slalom,17,15.68
2820,13-12-2004,Sestriere,Slalom,DNQ1,
2820,12-12-2004,Val d'Isere,Giant Slalom,DNQ1,
2820,24-10-2004,Soelden,Giant Slalom,DNF1,
2820,27-01-2004,Schladming,Slalom,DNF1,
2820,25-01-2004,Kitzbuehel,Slalom,DNQ1,
2820,25-01-2004,Kitzbuehel,Combined,11,
2820,22-01-2004,Kitzbuehel,Downhill,53,60.01
2820,18-01-2004,Wengen,Slalom,DNQ1,
2820,11-01-2004,Chamonix,Combined,14,
2820,11-01-2004,Chamonix,Slalom,DNQ1,
2820,10-01-2004,Chamonix,Downhill,69,65.53
2820,04-01-2004,Flachau,Slalom,DNF1,
2820,21-12-2003,Alta Badia,Giant Slalom,DNQ1,
2820,15-12-2003,Madonna di Campiglio,Slalom,DNQ1,
2820,26-01-2003,Kitzbuehel,Slalom,DNQ1,
2820,05-01-2003,Kranjska Gora,Slalom,DNF1,
2820,24-11-2002,"Park City, UT",Slalom,DNF1,
2820,22-12-2001,Kranjska Gora,Slalom,DNQ1,
2820,09-01-2001,Adelboden,Giant Slalom,DNQ2,
97664,20-03-2016,St. Moritz,Giant Slalom,2,3.08
97664,07-03-2016,Jasna,Giant Slalom,19,14.45
97664,06-03-2016,Jasna,Slalom,DNQ1,
97664,15-02-2016,Crans Montana,Slalom,DNQ1,
97664,30-01-2016,Maribor,Giant Slalom,21,18.71
97664,17-01-2016,Flachau,Giant Slalom,9,12.65
97664,15-01-2016,Flachau,Slalom,DNQ1,
97664,12-01-2016,Flachau,Slalom,22,28.37
97664,29-12-2015,Lienz,Slalom,26,30.14
97664,28-12-2015,Lienz,Giant Slalom,16,16.57
97664,20-12-2015,Courchevel,Giant Slalom,24,28.18
97664,13-12-2015,Are,Slalom,28,31.35
97664,12-12-2015,Are,Giant Slalom,10,13.75
97664,29-11-2015,"Aspen, CO",Slalom,DNQ1,
97664,28-11-2015,"Aspen, CO",Slalom,23,49.56
97664,27-11-2015,"Aspen, CO",Giant Slalom,DNF1,
97664,24-10-2015,Soelden,Giant Slalom,13,22.28
97664,14-03-2015,Are,Slalom,DNQ1,
97664,13-03-2015,Are,Giant Slalom,8,10.13
97664,22-02-2015,Maribor,Slalom,DNQ1,
97664,21-02-2015,Maribor,Giant Slalom,DNQ1,
97664,13-01-2015,Flachau,Slalom,20,22.40
97664,04-01-2015,Zagreb,Slalom,DSQ2,
97664,29-12-2014,Kuehtai in Tirol,Slalom,DNQ1,
97664,28-12-2014,Kuehtai in Tirol,Giant Slalom,DNQ1,
97664,13-12-2014,Are,Slalom,DNQ1,
97664,12-12-2014,Are,Giant Slalom,17,15.47
97664,30-11-2014,Aspen,Slalom,26,30.06
97664,29-11-2014,Aspen,Giant Slalom,DNQ1,
97664,15-11-2014,Levi,Slalom,DNQ1,
97664,08-03-2014,Are,Slalom,DNQ1,
97664,07-03-2014,Are,Giant Slalom,DNQ1,
97664,06-03-2014,Are,Giant Slalom,26,19.58
97664,02-02-2014,Kranjska Gora,Slalom,DNQ1,
97664,14-01-2014,Flachau,Slalom,DNQ1,
97664,05-01-2014,Bormio,Slalom,DNQ1,
97664,29-12-2013,Lienz,Slalom,DNQ1,
97664,28-12-2013,Lienz,Giant Slalom,DNQ1,
97664,22-12-2013,Val d'Isere,Giant Slalom,DNQ1,
97664,17-12-2013,Courchevel,Slalom,DNQ1,
97664,15-12-2013,St. Moritz,Giant Slalom,27,24.55
97664,01-12-2013,Beaver Creek,Giant Slalom,DSQ2,
97664,16-11-2013,Levi,Slalom,22,18.27
97664,26-10-2013,Soelden,Giant Slalom,28,26.00
97664,15-01-2013,Flachau,Slalom,DNQ1,
97664,29-12-2012,Semmering,Slalom,DNQ1,
97664,28-12-2012,Semmering,Giant Slalom,22,26.95
97664,20-12-2012,Are,Slalom,DNQ1,
97664,19-12-2012,Are,Giant Slalom,23,28.92
97664,16-12-2012,Courchevel,Giant Slalom,21,31.22
97664,09-12-2012,St. Moritz,Giant Slalom,DNF2,
97664,07-12-2012,St. Moritz,Super Combined,29,53.34
97664,25-11-2012,"Aspen, CO",Slalom,DNQ1,
97664,24-11-2012,"Aspen, CO",Giant Slalom,7,16.47
97664,10-11-2012,Levi,Slalom,DNQ1,
97664,27-10-2012,Soelden,Giant Slalom,10,21.22
97664,18-03-2012,Schladming,Giant Slalom,11,16.49
97664,10-03-2012,Are,Slalom,DNQ1,
97664,09-03-2012,Are,Giant Slalom,18,19.10
97664,04-03-2012,Ofterschwang,Slalom,DNF1,
97664,03-03-2012,Ofterschwang,Giant Slalom,9,9.23
97664,02-03-2012,Ofterschwang,Giant Slalom,21,12.77
97664,12-02-2012,Soldeu-Grandvalira,Giant Slalom,24,22.57
97664,11-02-2012,Soldeu-Grandvalira,Slalom,DNQ1,
97664,29-01-2012,St. Moritz,Super Combined,31,43.74
97664,27-01-2012,St. Moritz,Super Combined,28,58.04
97664,22-01-2012,Kranjska Gora,Slalom,14,23.03
97664,21-01-2012,Kranjska Gora,Giant Slalom,17,19.09
97664,03-01-2012,Zagreb,Slalom,DNQ1,
97664,29-12-2011,Lienz,Slalom,17,16.21
97664,28-12-2011,Lienz,Giant Slalom,15,10.42
97664,20-12-2011,Flachau,Slalom,24,21.39
97664,18-12-2011,Courchevel,Slalom,DNQ1,
97664,27-11-2011,Aspen,Slalom,DNQ1,
97664,26-11-2011,Aspen,Giant Slalom,14,12.26
97664,22-10-2011,Soelden,Giant Slalom,9,10.90
97664,12-03-2011,Spindleruv Mlyn,Slalom,DNQ1,
97664,11-03-2011,Spindleruv Mlyn,Giant Slalom,24,24.77
97664,06-02-2011,Arber-Zwiesel,Giant Slalom,24,20.55
97664,04-02-2011,Arber-Zwiesel,Slalom,18,31.03
97664,11-01-2011,Flachau,Slalom,DNF1,
97664,04-01-2011,Zagreb,Slalom,DNQ1,
97664,29-12-2010,Semmering,Slalom,DNQ1,
97664,28-12-2010,Semmering,Giant Slalom,29,21.67
97664,21-12-2010,Courchevel,Slalom,DNF1,
97664,12-12-2010,St. Moritz,Giant Slalom,6,7.06
97664,28-11-2010,Aspen,Slalom,DNQ1,
97664,27-11-2010,Aspen,Giant Slalom,15,10.29
97664,13-11-2010,Levi,Slalom,DNQ1,
97664,23-10-2010,Soelden,Giant Slalom,DNF2,
97664,11-03-2010,Garmisch Partenkirchen,Giant Slalom,7,7.20
97664,24-01-2010,Cortina d'Ampezzo,Giant Slalom,DNF1,
97664,17-01-2010,Maribor,Slalom,DNQ1,
97664,16-01-2010,Maribor,Giant Slalom,20,13.41
97664,12-01-2010,Flachau,Slalom,DNF1,
97664,03-01-2010,Zagreb,Slalom,DNF1,
97664,29-12-2009,Lienz,Slalom,DNF1,
97664,28-12-2009,Lienz,Giant Slalom,3,0.71
97664,13-12-2009,Are,Slalom,DNF2,
97664,12-12-2009,Are,Giant Slalom,13,12.66
97664,29-11-2009,Aspen,Slalom,20,27.20
97664,28-11-2009,Aspen,Giant Slalom,DSQ1,
97664,14-11-2009,Levi,Slalom,DNF2,
97664,24-10-2009,Soelden,Giant Slalom,16,10.99
97664,14-03-2009,Are,Giant Slalom,4,10.76
97664,07-03-2009,Ofterschwang,Slalom,DNQ1,
97664,06-03-2009,Ofterschwang,Giant Slalom,11,11.92
97664,25-01-2009,Cortina d'Ampezzo,Giant Slalom,5,11.27
97664,10-01-2009,Maribor,Giant Slalom,20,19.45
97664,28-12-2008,Semmering,Giant Slalom,DNQ1,
97664,13-12-2008,La Molina,Giant Slalom,24,22.33
97664,29-11-2008,Aspen,Giant Slalom,20,23.38
97664,25-10-2008,Soelden,Giant Slalom,DNQ1,
97664,27-01-2008,Ofterschwang,Slalom,DNQ1,
97664,26-01-2008,Ofterschwang,Giant Slalom,14,11.26
97664,05-01-2008,Spindleruv Mlyn,Giant Slalom,DNQ1,
97664,28-12-2007,Lienz,Giant Slalom,DNQ1,
97664,21-01-2007,Cortina d'Ampezzo,Giant Slalom,DNF1,
97664,06-01-2007,Kranjska Gora,Giant Slalom,DNQ2,
97664,15-12-2006,Reiteralm,Super Combined,40,43.08
97664,03-02-2006,Ofterschwang,Giant Slalom,DNQ1,
97665,19-03-2016,St. Moritz,Slalom,7,21.54
97665,13-03-2016,Lenzerheide,Alpine combined,6,14.17
97665,12-03-2016,Lenzerheide,Super G,43,42.32
97665,07-03-2016,Jasna,Giant Slalom,DNQ1,
97665,06-03-2016,Jasna,Slalom,22,37.87
97665,28-02-2016,Soldeu- El Tarter,Alpine combined,3,6.77
97665,27-02-2016,Soldeu- El Tarter,Super G,37,52.18
97665,15-02-2016,Crans Montana,Slalom,21,19.86
97665,07-02-2016,Garmisch Partenkirchen,Super G,DNF1,
97665,30-01-2016,Maribor,Giant Slalom,23,23.16
97665,17-01-2016,Flachau,Giant Slalom,DNF2,
97665,15-01-2016,Flachau,Slalom,17,19.18
97665,12-01-2016,Flachau,Slalom,12,21.28
97665,05-01-2016,Santa Caterina Valfurva,Slalom,9,14.14
97665,29-12-2015,Lienz,Slalom,16,17.56
97665,28-12-2015,Lienz,Giant Slalom,DNF1,
97665,20-12-2015,Courchevel,Giant Slalom,21,22.46
97665,13-12-2015,Are,Slalom,DNF2,
97665,12-12-2015,Are,Giant Slalom,23,23.81
97665,29-11-2015,"Aspen, CO",Slalom,10,29.25
97665,28-11-2015,"Aspen, CO",Slalom,DNQ1,
97665,27-11-2015,"Aspen, CO",Giant Slalom,25,46.48
97665,24-10-2015,Soelden,Giant Slalom,17,26.42
97665,14-03-2015,Are,Slalom,DNQ1,
97665,13-03-2015,Are,Giant Slalom,DNS1,
97665,02-03-2015,Bansko,Super G,43,66.46
97665,01-03-2015,Bansko,Alpine combined,20,37.70
97665,22-02-2015,Maribor,Slalom,18,17.22
97665,21-02-2015,Maribor,Giant Slalom,23,21.23
97665,13-01-2015,Flachau,Slalom,DNQ1,
97665,04-01-2015,Zagreb,Slalom,DNQ1,
97665,29-12-2014,Kuehtai in Tirol,Slalom,21,25.21
97665,13-12-2014,Are,Slalom,20,19.10
97665,12-12-2014,Are,Giant Slalom,DNF1,
97665,30-11-2014,Aspen,Slalom,DNQ1,
97665,29-11-2014,Aspen,Giant Slalom,DNQ1,
97665,15-11-2014,Levi,Slalom,DNQ1,
97665,25-10-2014,Soelden,Giant Slalom,DNF1,
97665,08-03-2014,Are,Slalom,DNF1,
97665,07-03-2014,Are,Giant Slalom,28,32.96
97665,06-03-2014,Are,Giant Slalom,DNQ1,
97665,02-02-2014,Kranjska Gora,Slalom,DSQ2,
97665,14-01-2014,Flachau,Slalom,DNF1,
97665,12-01-2014,Altenmarkt / Zauchensee,Super Combined,DNF2,
97665,05-01-2014,Bormio,Slalom,20,10.45
97665,29-12-2013,Lienz,Slalom,10,11.42
97665,28-12-2013,Lienz,Giant Slalom,25,27.09
97665,22-12-2013,Val d'Isere,Giant Slalom,DNF1,
97665,15-12-2013,St. Moritz,Giant Slalom,DNF1,
97665,01-12-2013,Beaver Creek,Giant Slalom,DNF2,
97665,30-11-2013,Beaver Creek,Super G,DNF1,
97665,16-11-2013,Levi,Slalom,DNQ1,
97665,26-10-2013,Soelden,Giant Slalom,15,18.21
97665,10-03-2013,Ofterschwang,Slalom,DNF2,
97665,09-03-2013,Ofterschwang,Giant Slalom,6,16.20
97665,24-02-2013,Meribel,Super Combined,DNF2,
97665,27-01-2013,Maribor,Slalom,21,18.40
97665,26-01-2013,Maribor,Giant Slalom,11,11.02
97665,15-01-2013,Flachau,Slalom,22,25.42
97665,12-01-2013,St. Anton,Downhill,53,58.93
97665,04-01-2013,Zagreb,Slalom,DNF2,
97665,29-12-2012,Semmering,Slalom,21,20.71
97665,28-12-2012,Semmering,Giant Slalom,DNQ1,
97665,20-12-2012,Are,Slalom,20,20.89
97665,19-12-2012,Are,Giant Slalom,19,22.89
97665,16-12-2012,Courchevel,Giant Slalom,24,35.58
97665,14-12-2012,Val d'Isere,Downhill,39,63.05
97665,09-12-2012,St. Moritz,Giant Slalom,DNF1,
97665,07-12-2012,St. Moritz,Super Combined,13,26.36
97665,25-11-2012,"Aspen, CO",Slalom,23,33.10
97665,24-11-2012,"Aspen, CO",Giant Slalom,DNQ1,
97665,10-11-2012,Levi,Slalom,25,17.70
97665,27-10-2012,Soelden,Giant Slalom,DNQ1,
97665,17-03-2012,Schladming,Slalom,17,13.64
97665,10-03-2012,Are,Slalom,17,8.33
97665,09-03-2012,Are,Giant Slalom,DNF1,
97665,04-03-2012,Ofterschwang,Slalom,26,46.34
97665,03-03-2012,Ofterschwang,Giant Slalom,DNQ1,
97665,02-03-2012,Ofterschwang,Giant Slalom,DNQ1,
97665,18-02-2012,Sochi,Downhill,DNS1,
97665,12-02-2012,Soldeu-Grandvalira,Giant Slalom,23,20.43
97665,11-02-2012,Soldeu-Grandvalira,Slalom,15,18.83
97665,29-01-2012,St. Moritz,Super Combined,DNF2,
97665,28-01-2012,St. Moritz,Downhill,DNF1,
97665,27-01-2012,St. Moritz,Super Combined,14,30.93
97665,22-01-2012,Kranjska Gora,Slalom,17,25.65
97665,21-01-2012,Kranjska Gora,Giant Slalom,DNQ1,
97665,08-01-2012,Bad Kleinkirchheim,Super G,DNF1,
97665,03-01-2012,Zagreb,Slalom,DSQ2,
97665,29-12-2011,Lienz,Slalom,DNQ1,
97665,28-12-2011,Lienz,Giant Slalom,DNQ1,
97665,20-12-2011,Flachau,Slalom,17,15.75
97665,18-12-2011,Courchevel,Slalom,12,27.46
97665,27-11-2011,Aspen,Slalom,15,23.17
97665,26-11-2011,Aspen,Giant Slalom,22,16.90
97665,22-10-2011,Soelden,Giant Slalom,17,15.36
97665,12-03-2011,Spindleruv Mlyn,Slalom,26,21.32
97665,11-03-2011,Spindleruv Mlyn,Giant Slalom,DNQ1,
97665,06-02-2011,Arber-Zwiesel,Giant Slalom,DNQ1,
97665,04-02-2011,Arber-Zwiesel,Slalom,DNF2,
97665,11-01-2011,Flachau,Slalom,9,13.92
97665,04-01-2011,Zagreb,Slalom,15,22.49
97665,29-12-2010,Semmering,Slalom,DNQ1,
97665,28-12-2010,Semmering,Giant Slalom,28,20.67
97665,21-12-2010,Courchevel,Slalom,20,27.69
97665,12-12-2010,St. Moritz,Giant Slalom,DNQ1,
97665,28-11-2010,Aspen,Slalom,DNQ1,
97665,27-11-2010,Aspen,Giant Slalom,DNQ1,
97665,13-11-2010,Levi,Slalom,DSQ1,
97665,23-10-2010,Soelden,Giant Slalom,DNQ1,
97665,24-01-2010,Cortina d'Ampezzo,Giant Slalom,DNQ1,
97665,17-01-2010,Maribor,Slalom,DNQ1,
97665,16-01-2010,Maribor,Giant Slalom,DNQ1,
97665,12-01-2010,Flachau,Slalom,DNQ1,
97665,03-01-2010,Zagreb,Slalom,DNQ1,
97665,29-12-2009,Lienz,Slalom,DNF1,
97665,28-12-2009,Lienz,Giant Slalom,DNQ1,
97665,13-12-2009,Are,Slalom,DNF2,
97665,12-12-2009,Are,Giant Slalom,DNQ1,
97665,29-11-2009,Aspen,Slalom,6,16.70
97665,28-11-2009,Aspen,Giant Slalom,11,18.40
97665,14-11-2009,Levi,Slalom,DNQ1,
97665,07-03-2009,Ofterschwang,Slalom,DNQ1,
97665,29-12-2008,Semmering,Slalom,DNQ1,
97665,14-12-2008,La Molina,Slalom,DSQ1,
97665,30-11-2008,Aspen,Slalom,DNF1,
97665,29-11-2008,Aspen,Giant Slalom,DNS1,
97665,15-11-2008,Levi,Slalom,DNQ1,
97665,08-12-2007,"Aspen, CO",Downhill,DNF1,
97665,01-12-2007,"Lake Louise, AB",Downhill,38,47.20
97665,25-11-2007,"Panorama, BC",Slalom,DNQ2,
97665,24-11-2007,"Panorama, BC",Giant Slalom,DNQ2,
97665,10-11-2007,Reiteralm,Slalom,DNQ1,
97665,27-10-2007,Soelden,Giant Slalom,26,51.99
97665,11-03-2007,Zwiesel,Slalom,DNF1,
97665,25-02-2007,Sierra Nevada,Slalom,DNQ1,
97665,14-01-2007,Altenmarkt-Zauchensee,Super Combined,14,21.45
97665,07-01-2007,Kranjska Gora,Slalom,DNQ2,
97665,04-01-2007,Zagreb-Sljeme,Slalom,DNQ2,
97665,29-12-2006,Semmering,Slalom,12,22.30
97665,21-12-2006,Val d'Isere,Slalom,25,23.22
97665,20-12-2006,Val d'Isere,Downhill,DNS1,
97665,19-12-2006,Val d'Isere,Downhill,DNF1,
97665,16-12-2006,Reiteralm,Super G,44,44.02
97665,15-12-2006,Reiteralm,Super Combined,21,24.46
97665,26-11-2006,"Aspen, CO",Slalom,DNF1,
97665,11-11-2006,Levi,Slalom,DNQ1,
97665,29-01-2006,Cortina d'Ampezzo,Giant Slalom,DNQ1,
97665,22-01-2006,St. Moritz,Super Combined,24,
97665,21-01-2006,St. Moritz,Downhill,57,46.43
97665,08-01-2006,Maribor,Slalom,DNQ1,
97665,05-01-2006,Zagreb-Sljeme,Slalom,29,28.83
97665,29-12-2005,Lienz,Slalom,19,26.36
97665,28-12-2005,Lienz,Giant Slalom,DNF1,
97665,22-12-2005,Spindleruv Mlyn,Slalom,DNQ2,
97665,21-12-2005,Spindleruv Mlyn,Giant Slalom,DNQ1,
97665,11-12-2005,"Aspen, CO",Slalom,26,21.50
97665,10-12-2005,"Aspen, CO",Giant Slalom,DNQ2,
97665,22-10-2005,Soelden,Giant Slalom,DNQ1,
173830,20-03-2016,St. Moritz,Giant Slalom,9,11.06
173830,13-03-2016,Lenzerheide,Alpine combined,21,47.81
173830,07-03-2016,Jasna,Giant Slalom,5,8.39
173830,06-03-2016,Jasna,Slalom,DNQ1,
173830,28-02-2016,Soldeu- El Tarter,Alpine combined,DNF2,
173830,27-02-2016,Soldeu- El Tarter,Super G,41,54.25
173830,21-02-2016,La Thuile,Super G,DNF1,
173830,20-02-2016,La Thuile,Downhill,26,48.35
173830,30-01-2016,Maribor,Giant Slalom,9,10.47
173830,23-01-2016,Cortina d'Ampezzo,Downhill,40,49.22
173830,17-01-2016,Flachau,Giant Slalom,18,18.94
173830,09-01-2016,Altenmarkt-Zauchensee,Downhill,DNQ1,
173830,28-12-2015,Lienz,Giant Slalom,16,16.57
173830,20-12-2015,Courchevel,Giant Slalom,DNF2,
173830,12-12-2015,Are,Giant Slalom,9,12.97
173830,27-11-2015,"Aspen, CO",Giant Slalom,14,20.96
173830,24-10-2015,Soelden,Giant Slalom,DNF1,
173830,22-03-2015,Meribel,Giant Slalom,10,21.21
173830,13-03-2015,Are,Giant Slalom,6,7.68
173830,02-03-2015,Bansko,Super G,25,43.44
173830,21-02-2015,Maribor,Giant Slalom,DNF2,
173830,28-12-2014,Kuehtai in Tirol,Giant Slalom,DNF1,
173830,12-12-2014,Are,Giant Slalom,DNF1,
173830,29-11-2014,Aspen,Giant Slalom,19,24.74
173830,25-10-2014,Soelden,Giant Slalom,21,28.81
173830,16-03-2014,Lenzerheide,Giant Slalom,19,27.08
157053,13-03-2016,Kvitfjell,Super G,32,25.28
157053,12-03-2016,Kvitfjell,Downhill,28,22.88
157053,27-02-2016,Hinterstoder,Super G,DNF1,
157053,19-02-2016,Chamonix,Alpine combined,43,54.53
157053,19-12-2015,Val Gardena / Groeden,Downhill,51,43.77
157053,18-03-2015,Meribel,Downhill,25,32.10
157053,08-03-2015,Kvitfjell,Super G,DNF1,
157053,07-03-2015,Kvitfjell,Downhill,51,34.16
157053,20-12-2014,Val Gardena / Groeden,Super G,53,42.68
157053,06-12-2014,Beaver Creek,Super G,43,57.43
157053,30-11-2014,Lake Louise,Super G,55,43.89
136064,20-03-2016,St. Moritz,Giant Slalom,10,12.41
136064,07-03-2016,Jasna,Giant Slalom,27,19.59
136064,06-03-2016,Jasna,Slalom,DNQ1,
136064,30-01-2016,Maribor,Giant Slalom,DNF1,
136064,17-01-2016,Flachau,Giant Slalom,13,15.34
136064,15-01-2016,Flachau,Slalom,DNQ1,
136064,12-01-2016,Flachau,Slalom,DNQ1,
136064,05-01-2016,Santa Caterina Valfurva,Slalom,DNQ1,
136064,29-12-2015,Lienz,Slalom,DNF2,
136064,28-12-2015,Lienz,Giant Slalom,DNF1,
136064,20-12-2015,Courchevel,Giant Slalom,12,12.08
136064,13-12-2015,Are,Slalom,25,28.18
136064,12-12-2015,Are,Giant Slalom,19,20.04
136064,29-11-2015,"Aspen, CO",Slalom,DNF2,
136064,28-11-2015,"Aspen, CO",Slalom,11,40.90
136064,27-11-2015,"Aspen, CO",Giant Slalom,10,17.44
136064,14-03-2015,Are,Slalom,DNF1,
136064,13-03-2015,Are,Giant Slalom,DNF2,
136064,22-02-2015,Maribor,Slalom,21,18.45
136064,21-02-2015,Maribor,Giant Slalom,DNF2,
136064,25-01-2015,St.Moritz,Super G,DSQ1,
136064,19-01-2015,Cortina d'Ampezzo,Super G,32,51.75
136064,13-01-2015,Flachau,Slalom,DNF1,
136064,04-01-2015,Zagreb,Slalom,DNF1,
136064,29-12-2014,Kuehtai in Tirol,Slalom,15,22.28
136064,28-12-2014,Kuehtai in Tirol,Giant Slalom,9,6.48
136064,13-12-2014,Are,Slalom,DNF2,
136064,12-12-2014,Are,Giant Slalom,DNQ1,
136064,30-11-2014,Aspen,Slalom,14,17.02
136064,29-11-2014,Aspen,Giant Slalom,17,21.63
136064,15-11-2014,Levi,Slalom,25,20.07
136064,25-10-2014,Soelden,Giant Slalom,19,25.99
136064,08-03-2014,Are,Slalom,DNF2,
136064,07-03-2014,Are,Giant Slalom,DNQ1,
136064,06-03-2014,Are,Giant Slalom,18,15.44
136064,02-02-2014,Kranjska Gora,Slalom,19,8.33
136064,14-01-2014,Flachau,Slalom,DNQ1,
136064,12-01-2014,Altenmarkt / Zauchensee,Super Combined,DNF1,
136064,29-12-2013,Lienz,Slalom,DNF1,
136064,28-12-2013,Lienz,Giant Slalom,DNQ1,
136064,22-12-2013,Val d'Isere,Giant Slalom,DNF2,
136064,15-12-2013,St. Moritz,Giant Slalom,21,20.99
136064,01-12-2013,Beaver Creek,Giant Slalom,20,18.33
136064,26-10-2013,Soelden,Giant Slalom,20,19.99
136064,27-01-2013,Maribor,Slalom,DNF1,
136064,26-01-2013,Maribor,Giant Slalom,29,18.71
